Item;Loc;Item;Issue_Manuf;Issue_CMG;Local code;Item descr;DRPCovDur;MinDRPQty;IncDRPQty;ProdMinQty; ProdIncQty; ProdMaxQty;SSCov;Projection Columns;21.03.22 12;01.04.22 13;01.05.22 17;01.06.22 22;01.07.22 26;01.08.22 31;01.09.22 35;01.10.22 39;01.11.22 44;01.12.22 48;01.01.22 52;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;508;3,556;0;3,048;0;2,286;0;2,032;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;4,064;0;3,048;0;2,286;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;2,546;-502;6;6;6;6;6;6;6;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;2,546;-502;6;6;6;6;6;6;6;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;2,546;-502;-502;6;6;6;6;6;6;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;2,546;-502;-502;6;6;6;6;6;6;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;22D10H3M;;21D23H59M;52D9H10M;21D9H10M;53D9H24M;22D9H24M;54D7H36M;23D7H36M;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;22D10H3M;;;52D9H10M;21D9H10M;53D9H24M;22D9H24M;54D7H36M;23D7H36M;
F7541201;627MF;F7541201;"&nbsp;";"&nbsp;"; ;PERGOVERIS 150/75IU (1) - BRA;1D;254;254;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;10,064;13,022;0;11,900;17,952;0;10,404;10,574;15,878;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;10,064;13,022;0;11,900;17,952;0;10,404;10,574;15,878;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;7,484;8,976;6,659;11,900;17,952;0;10,404;10,574;0;15,878;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;7,484;8,976;6,659;11,900;17,952;0;10,404;10,574;15,878;8,160;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;1;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;7,483;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;8,976;6,081;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;578;11,900;17,952;0;10,404;10,574;15,878;8,160;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;578;11,900;17,952;0;10,404;10,574;15,878;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;-2,580;-6,626;33;33;33;33;33;33;33;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;-2,580;-6,626;33;33;33;33;33;33;33;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;-2,580;-6,626;33;33;33;33;33;33;33;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;-2,580;-6,626;33;33;33;33;33;33;33;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;15,878;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;;;4D2H38M;18D6H29M;32D7H29M;2D7H29M;16D11H17M;29D23H59M;45D14H53M;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;;;4D2H38M;18D6H29M;32D7H29M;2D7H29M;16D11H17M;29D23H59M;45D14H53M;
F7591201;627MF;F7591201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 300/150IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;1D;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;145;238;614;736;1,093;922;699;525;397;218;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;145;238;614;736;1,093;922;699;525;397;218;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;204;340;374;612;1,088;918;918;442;374;204;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;204;340;476;714;1,122;918;680;544;374;1,122;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;204;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;340;374;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;102;714;1,122;918;680;544;374;1,122;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;0;816;884;918;918;442;476;102;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;59;161;23;1;30;26;7;26;3;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;59;161;23;1;30;26;7;26;3;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;59;161;-79;1;-208;-212;7;-76;3;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;59;161;-79;1;-208;-212;7;-76;3;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;204;0;0;0;0;102;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;10D4H48M;7D9H;5D12H26M;2D15H12M;6D15H53M;4D17H16M;1D19H49M;6D22H5M;4D1H58M;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;10D4H48M;7D9H;;2D15H12M;;;1D19H49M;;4D1H58M;
F75B1201;627MF;F75B1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 900/450IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;1D;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;3,774;2,312;0;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanShip;0;3,774;2,312;0;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecShip;0;4,471;0;1,632;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;TotSupply;0;4,471;0;1,632;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;Inventory;0;2,363;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ActualIntransIn;0;2,108;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CommitIntransIn;0;0;0;1,190;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SchedRcpts;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanOrders;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;FirmPlanOrder;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;PlanArriv;0;0;0;442;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;RecArriv;0;0;0;442;2,618;2,244;0;1,224;1,904;0;1,904;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdProjOH;0;0;697;-1,615;17;17;17;17;17;17;17;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ProjOH;0;0;697;-1,615;17;17;17;17;17;17;17;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProjOH;0;0;697;-1,615;17;17;17;17;17;17;17;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrProxySupply;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;SupsdConstrProjOh;0;0;697;-1,615;17;17;17;17;17;17;17;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrPOH;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;****   SS   ****;0;0;0;0;0;0;0;0;0;0;0;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;CovDur;;;19D23H59M;;4D17H24M;18D23H59M;33D5H38M;3D5H38M;17D23H59M;33D15H28M;2D15H28M;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;ConstrCovDur;;;19D23H59M;;4D17H24M;18D23H59M;33D5H38M;3D5H38M;17D23H59M;33D15H28M;2D15H28M;
F75D1201;627MF;F75D1201;"&nbsp;";"&nbsp;"; ;PERGOVERIS PEN 450/225IU (1) - BRA;1D;34;34;"&nbsp;";"&nbsp;";"&nbsp;";;AltConstrCovDur;;;;;;;;;;;;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;TotDmd;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;AdjAllocTotFcst;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;FcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;NonFcstCustOrders;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;DepDmd;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;CONFSHIPOUT;0;0;0;0;0;0;0;0;0;0;0;
FC010014;627MF;FC010014;"&nbsp;";"&nbsp;"; ;REBIF TRAINING SYRINGES (12) NBR WW- INT;1D;0;1;"&nbsp;";"&nbsp;";"&nbsp;";;ProxyDemand;0;0;0;0;0;0;0;0;0;0;0;
